AssignmentId,WorkerId,HITId,AssignmentStatus,AutoApprovalTime,AcceptTime,SubmitTime,ApprovalTime,Answer,score
36DSNE9QZ61OHZGJF1MYH7MM3E4OJG,A23J0G72AUTS1I,372AGES0I58QMCFUYVD1ER3C7KHRXQ,Approved,2024-03-14 17:29:59+09:00,2024-03-14 17:19:26+09:00,2024-03-14 17:19:59+09:00,2024-03-14 17:30:21+09:00,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?>
<QuestionFormAnswers xmlns=""http://mechanicalturk.amazonaws.com/AWSMechanicalTurkDataSchemas/2005-10-01/QuestionFormAnswers.xsd"">
<Answer>
<QuestionIdentifier>insFollowers</QuestionIdentifier>
<SelectionIdentifier>be</SelectionIdentifier>
</Answer>
<Answer>
<QuestionIdentifier>factCheck</QuestionIdentifier>
<SelectionIdentifier>renewable</SelectionIdentifier>
</Answer>
<Answer>
<QuestionIdentifier>song</QuestionIdentifier>
<SelectionIdentifier>peace</SelectionIdentifier>
</Answer>
</QuestionFormAnswers>
",task2
AssignmentId,WorkerId,HITId,AssignmentStatus,AutoApprovalTime,AcceptTime,SubmitTime,ApprovalTime,Answer,score
38BQUHLA9X3EI7M4IYZQXZE378ZOMK,A2PFYG0OUMVITX,372AGES0I58QMCFUYVD1ER3C7KHRXQ,Approved,2024-03-14 17:30:05+09:00,2024-03-14 17:19:27+09:00,2024-03-14 17:20:05+09:00,2024-03-14 17:30:21+09:00,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?>
<QuestionFormAnswers xmlns=""http://mechanicalturk.amazonaws.com/AWSMechanicalTurkDataSchemas/2005-10-01/QuestionFormAnswers.xsd"">
<Answer>
<QuestionIdentifier>insFollowers</QuestionIdentifier>
<SelectionIdentifier>ag</SelectionIdentifier>
</Answer>
<Answer>
<QuestionIdentifier>factCheck</QuestionIdentifier>
<SelectionIdentifier>store</SelectionIdentifier>
</Answer>
<Answer>
<QuestionIdentifier>song</QuestionIdentifier>
<SelectionIdentifier>sad</SelectionIdentifier>
</Answer>
</QuestionFormAnswers>
",task2
AssignmentId,WorkerId,HITId,AssignmentStatus,AutoApprovalTime,AcceptTime,SubmitTime,ApprovalTime,Answer,score
3JRJSWSMQIORKU15I2RFWOBJ3FCE3Q,AULEFDS2SLNE2,372AGES0I58QMCFUYVD1ER3C7KHRXQ,Approved,2024-03-14 17:30:07+09:00,2024-03-14 17:19:26+09:00,2024-03-14 17:20:07+09:00,2024-03-14 17:30:21+09:00,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?>
<QuestionFormAnswers xmlns=""http://mechanicalturk.amazonaws.com/AWSMechanicalTurkDataSchemas/2005-10-01/QuestionFormAnswers.xsd"">
<Answer>
<QuestionIdentifier>insFollowers</QuestionIdentifier>
<SelectionIdentifier>ag</SelectionIdentifier>
</Answer>
<Answer>
<QuestionIdentifier>factCheck</QuestionIdentifier>
<SelectionIdentifier>renewable</SelectionIdentifier>
</Answer>
<Answer>
<QuestionIdentifier>song</QuestionIdentifier>
<SelectionIdentifier>sad</SelectionIdentifier>
</Answer>
</QuestionFormAnswers>
",task2
AssignmentId,WorkerId,HITId,AssignmentStatus,AutoApprovalTime,AcceptTime,SubmitTime,ApprovalTime,Answer,score
320DUZ38G8P0PMZLRI9QCYDKCSDGJL,AGOA8I8L2X96L,372AGES0I58QMCFUYVD1ER3C7KHRXQ,Approved,2024-03-14 17:30:17+09:00,2024-03-14 17:19:26+09:00,2024-03-14 17:20:17+09:00,2024-03-14 17:30:21+09:00,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?>
<QuestionFormAnswers xmlns=""http://mechanicalturk.amazonaws.com/AWSMechanicalTurkDataSchemas/2005-10-01/QuestionFormAnswers.xsd"">
<Answer>
<QuestionIdentifier>insFollowers</QuestionIdentifier>
<SelectionIdentifier>ag</SelectionIdentifier>
</Answer>
<Answer>
<QuestionIdentifier>factCheck</QuestionIdentifier>
<SelectionIdentifier>renewable</SelectionIdentifier>
</Answer>
<Answer>
<QuestionIdentifier>song</QuestionIdentifier>
<SelectionIdentifier>sad</SelectionIdentifier>
</Answer>
</QuestionFormAnswers>
",task2
AssignmentId,WorkerId,HITId,AssignmentStatus,AutoApprovalTime,AcceptTime,SubmitTime,ApprovalTime,Answer,score
3X87C8JFV7EK1ECPH8NGYD89EYZQS6,A2P3LCRMMPZ25G,372AGES0I58QMCFUYVD1ER3C7KHRXQ,Approved,2024-03-14 17:30:19+09:00,2024-03-14 17:19:26+09:00,2024-03-14 17:20:19+09:00,2024-03-14 17:30:21+09:00,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?>
<QuestionFormAnswers xmlns=""http://mechanicalturk.amazonaws.com/AWSMechanicalTurkDataSchemas/2005-10-01/QuestionFormAnswers.xsd"">
<Answer>
<QuestionIdentifier>insFollowers</QuestionIdentifier>
<SelectionIdentifier>ag</SelectionIdentifier>
</Answer>
<Answer>
<QuestionIdentifier>factCheck</QuestionIdentifier>
<SelectionIdentifier>renewable</SelectionIdentifier>
</Answer>
<Answer>
<QuestionIdentifier>song</QuestionIdentifier>
<SelectionIdentifier>sad</SelectionIdentifier>
</Answer>
</QuestionFormAnswers>
",task2
AssignmentId,WorkerId,HITId,AssignmentStatus,AutoApprovalTime,AcceptTime,SubmitTime,ApprovalTime,Answer,score
34X6J5FLPU1R2BTZUEE26CHMIFMQJQ,A140CEAA0194YY,372AGES0I58QMCFUYVD1ER3C7KHRXQ,Approved,2024-03-14 17:30:21+09:00,2024-03-14 17:19:26+09:00,2024-03-14 17:20:21+09:00,2024-03-14 17:31:21+09:00,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?>
<QuestionFormAnswers xmlns=""http://mechanicalturk.amazonaws.com/AWSMechanicalTurkDataSchemas/2005-10-01/QuestionFormAnswers.xsd"">
<Answer>
<QuestionIdentifier>insFollowers</QuestionIdentifier>
<SelectionIdentifier>ag</SelectionIdentifier>
</Answer>
<Answer>
<QuestionIdentifier>factCheck</QuestionIdentifier>
<SelectionIdentifier>renewable</SelectionIdentifier>
</Answer>
<Answer>
<QuestionIdentifier>song</QuestionIdentifier>
<SelectionIdentifier>sad</SelectionIdentifier>
</Answer>
</QuestionFormAnswers>
",task2
AssignmentId,WorkerId,HITId,AssignmentStatus,AutoApprovalTime,AcceptTime,SubmitTime,ApprovalTime,Answer,score
3ZY8KE4ISK60T6TTB3SL90SGD2TQVB,A1ZFUHVIPQOVGK,372AGES0I58QMCFUYVD1ER3C7KHRXQ,Approved,2024-03-14 17:30:24+09:00,2024-03-14 17:19:27+09:00,2024-03-14 17:20:24+09:00,2024-03-14 17:31:21+09:00,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?>
<QuestionFormAnswers xmlns=""http://mechanicalturk.amazonaws.com/AWSMechanicalTurkDataSchemas/2005-10-01/QuestionFormAnswers.xsd"">
<Answer>
<QuestionIdentifier>insFollowers</QuestionIdentifier>
<SelectionIdentifier>be</SelectionIdentifier>
</Answer>
<Answer>
<QuestionIdentifier>factCheck</QuestionIdentifier>
<SelectionIdentifier>renewable</SelectionIdentifier>
</Answer>
<Answer>
<QuestionIdentifier>song</QuestionIdentifier>
<SelectionIdentifier>peace</SelectionIdentifier>
</Answer>
</QuestionFormAnswers>
",task2
AssignmentId,WorkerId,HITId,AssignmentStatus,AutoApprovalTime,AcceptTime,SubmitTime,ApprovalTime,Answer,score
3OSWBBLG1F0Y8MUJ6WNJXMI2AYCDXW,A1N8BRRJIV6MJJ,372AGES0I58QMCFUYVD1ER3C7KHRXQ,Approved,2024-03-14 17:30:27+09:00,2024-03-14 17:19:15+09:00,2024-03-14 17:20:27+09:00,2024-03-14 17:31:21+09:00,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?>
<QuestionFormAnswers xmlns=""http://mechanicalturk.amazonaws.com/AWSMechanicalTurkDataSchemas/2005-10-01/QuestionFormAnswers.xsd"">
<Answer>
<QuestionIdentifier>insFollowers</QuestionIdentifier>
<SelectionIdentifier>be</SelectionIdentifier>
</Answer>
<Answer>
<QuestionIdentifier>factCheck</QuestionIdentifier>
<SelectionIdentifier>renewable</SelectionIdentifier>
</Answer>
<Answer>
<QuestionIdentifier>song</QuestionIdentifier>
<SelectionIdentifier>sad</SelectionIdentifier>
</Answer>
</QuestionFormAnswers>
",task2
AssignmentId,WorkerId,HITId,AssignmentStatus,AutoApprovalTime,AcceptTime,SubmitTime,ApprovalTime,Answer,score
3A7Y0R2P2PRBB8UBGS9U0KDFFI9JXG,AG053ALQ5ZNCU,372AGES0I58QMCFUYVD1ER3C7KHRXQ,Approved,2024-03-14 17:30:32+09:00,2024-03-14 17:19:27+09:00,2024-03-14 17:20:32+09:00,2024-03-14 17:31:21+09:00,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?>
<QuestionFormAnswers xmlns=""http://mechanicalturk.amazonaws.com/AWSMechanicalTurkDataSchemas/2005-10-01/QuestionFormAnswers.xsd"">
<Answer>
<QuestionIdentifier>insFollowers</QuestionIdentifier>
<SelectionIdentifier>ag</SelectionIdentifier>
</Answer>
<Answer>
<QuestionIdentifier>factCheck</QuestionIdentifier>
<SelectionIdentifier>renewable</SelectionIdentifier>
</Answer>
<Answer>
<QuestionIdentifier>song</QuestionIdentifier>
<SelectionIdentifier>sad</SelectionIdentifier>
</Answer>
</QuestionFormAnswers>
",task2
AssignmentId,WorkerId,HITId,AssignmentStatus,AutoApprovalTime,AcceptTime,SubmitTime,ApprovalTime,Answer,score
3JZQSN0I3RDKKKDP8SI5X0LSJLWGFI,A1TLKM7PGITHWL,372AGES0I58QMCFUYVD1ER3C7KHRXQ,Approved,2024-03-14 17:30:34+09:00,2024-03-14 17:19:15+09:00,2024-03-14 17:20:34+09:00,2024-03-14 17:31:21+09:00,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?>
<QuestionFormAnswers xmlns=""http://mechanicalturk.amazonaws.com/AWSMechanicalTurkDataSchemas/2005-10-01/QuestionFormAnswers.xsd"">
<Answer>
<QuestionIdentifier>insFollowers</QuestionIdentifier>
<SelectionIdentifier>ag</SelectionIdentifier>
</Answer>
<Answer>
<QuestionIdentifier>factCheck</QuestionIdentifier>
<SelectionIdentifier>store</SelectionIdentifier>
</Answer>
<Answer>
<QuestionIdentifier>song</QuestionIdentifier>
<SelectionIdentifier>sad</SelectionIdentifier>
</Answer>
</QuestionFormAnswers>
",task2
AssignmentId,WorkerId,HITId,AssignmentStatus,AutoApprovalTime,AcceptTime,SubmitTime,ApprovalTime,Answer,score
3I3WADAZ9R7GA01YQZI4GX3HLD9O5U,AMH0GT8UM7S1C,372AGES0I58QMCFUYVD1ER3C7KHRXQ,Approved,2024-03-14 17:30:34+09:00,2024-03-14 17:19:26+09:00,2024-03-14 17:20:34+09:00,2024-03-14 17:31:21+09:00,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?>
<QuestionFormAnswers xmlns=""http://mechanicalturk.amazonaws.com/AWSMechanicalTurkDataSchemas/2005-10-01/QuestionFormAnswers.xsd"">
<Answer>
<QuestionIdentifier>insFollowers</QuestionIdentifier>
<SelectionIdentifier>ag</SelectionIdentifier>
</Answer>
<Answer>
<QuestionIdentifier>factCheck</QuestionIdentifier>
<SelectionIdentifier>store</SelectionIdentifier>
</Answer>
<Answer>
<QuestionIdentifier>song</QuestionIdentifier>
<SelectionIdentifier>horror</SelectionIdentifier>
</Answer>
</QuestionFormAnswers>
",task2
AssignmentId,WorkerId,HITId,AssignmentStatus,AutoApprovalTime,AcceptTime,SubmitTime,ApprovalTime,Answer,score
3H0W84IWBL5J3WM7TSSBEMEZ9TSRE7,A1I96TVPQ37UOK,372AGES0I58QMCFUYVD1ER3C7KHRXQ,Approved,2024-03-14 17:30:37+09:00,2024-03-14 17:19:48+09:00,2024-03-14 17:20:37+09:00,2024-03-14 17:31:21+09:00,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?>
<QuestionFormAnswers xmlns=""http://mechanicalturk.amazonaws.com/AWSMechanicalTurkDataSchemas/2005-10-01/QuestionFormAnswers.xsd"">
<Answer>
<QuestionIdentifier>insFollowers</QuestionIdentifier>
<SelectionIdentifier>ag</SelectionIdentifier>
</Answer>
<Answer>
<QuestionIdentifier>factCheck</QuestionIdentifier>
<SelectionIdentifier>renewable</SelectionIdentifier>
</Answer>
<Answer>
<QuestionIdentifier>song</QuestionIdentifier>
<SelectionIdentifier>sad</SelectionIdentifier>
</Answer>
</QuestionFormAnswers>
",task2
AssignmentId,WorkerId,HITId,AssignmentStatus,AutoApprovalTime,AcceptTime,SubmitTime,ApprovalTime,Answer,score
3OLF68YTNA4JAT0MMSQV1EAPLQJFA5,A1T3ZNKR5GG0TP,372AGES0I58QMCFUYVD1ER3C7KHRXQ,Approved,2024-03-14 17:30:39+09:00,2024-03-14 17:19:38+09:00,2024-03-14 17:20:39+09:00,2024-03-14 17:31:21+09:00,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?>
<QuestionFormAnswers xmlns=""http://mechanicalturk.amazonaws.com/AWSMechanicalTurkDataSchemas/2005-10-01/QuestionFormAnswers.xsd"">
<Answer>
<QuestionIdentifier>insFollowers</QuestionIdentifier>
<SelectionIdentifier>ag</SelectionIdentifier>
</Answer>
<Answer>
<QuestionIdentifier>factCheck</QuestionIdentifier>
<SelectionIdentifier>renewable</SelectionIdentifier>
</Answer>
<Answer>
<QuestionIdentifier>song</QuestionIdentifier>
<SelectionIdentifier>horror</SelectionIdentifier>
</Answer>
</QuestionFormAnswers>
",task2
AssignmentId,WorkerId,HITId,AssignmentStatus,AutoApprovalTime,AcceptTime,SubmitTime,ApprovalTime,Answer,score
3YWRV122CT2UAN4XKJ1GRN5X5PYU8F,AAGENOEV955DM,372AGES0I58QMCFUYVD1ER3C7KHRXQ,Approved,2024-03-14 17:30:41+09:00,2024-03-14 17:19:27+09:00,2024-03-14 17:20:41+09:00,2024-03-14 17:31:21+09:00,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?>
<QuestionFormAnswers xmlns=""http://mechanicalturk.amazonaws.com/AWSMechanicalTurkDataSchemas/2005-10-01/QuestionFormAnswers.xsd"">
<Answer>
<QuestionIdentifier>insFollowers</QuestionIdentifier>
<SelectionIdentifier>be</SelectionIdentifier>
</Answer>
<Answer>
<QuestionIdentifier>factCheck</QuestionIdentifier>
<SelectionIdentifier>renewable</SelectionIdentifier>
</Answer>
<Answer>
<QuestionIdentifier>song</QuestionIdentifier>
<SelectionIdentifier>sad</SelectionIdentifier>
</Answer>
</QuestionFormAnswers>
",task2
AssignmentId,WorkerId,HITId,AssignmentStatus,AutoApprovalTime,AcceptTime,SubmitTime,ApprovalTime,Answer,score
3MB8LZR5BGWBMYJ4KU6IQ5I5NYZLKV,A35K2HHSU1MYG4,372AGES0I58QMCFUYVD1ER3C7KHRXQ,Approved,2024-03-14 17:30:42+09:00,2024-03-14 17:19:26+09:00,2024-03-14 17:20:42+09:00,2024-03-14 17:31:21+09:00,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?>
<QuestionFormAnswers xmlns=""http://mechanicalturk.amazonaws.com/AWSMechanicalTurkDataSchemas/2005-10-01/QuestionFormAnswers.xsd"">
<Answer>
<QuestionIdentifier>insFollowers</QuestionIdentifier>
<SelectionIdentifier>ag</SelectionIdentifier>
</Answer>
<Answer>
<QuestionIdentifier>factCheck</QuestionIdentifier>
<SelectionIdentifier>renewable</SelectionIdentifier>
</Answer>
<Answer>
<QuestionIdentifier>song</QuestionIdentifier>
<SelectionIdentifier>sad</SelectionIdentifier>
</Answer>
</QuestionFormAnswers>
",task2
AssignmentId,WorkerId,HITId,AssignmentStatus,AutoApprovalTime,AcceptTime,SubmitTime,ApprovalTime,Answer,score
3H7Z272LX8ACXPGKXMBQMM44H85LPW,A230NJ7IO23UQA,372AGES0I58QMCFUYVD1ER3C7KHRXQ,Approved,2024-03-14 17:30:45+09:00,2024-03-14 17:19:26+09:00,2024-03-14 17:20:45+09:00,2024-03-14 17:31:21+09:00,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?>
<QuestionFormAnswers xmlns=""http://mechanicalturk.amazonaws.com/AWSMechanicalTurkDataSchemas/2005-10-01/QuestionFormAnswers.xsd"">
<Answer>
<QuestionIdentifier>insFollowers</QuestionIdentifier>
<SelectionIdentifier>ag</SelectionIdentifier>
</Answer>
<Answer>
<QuestionIdentifier>factCheck</QuestionIdentifier>
<SelectionIdentifier>store</SelectionIdentifier>
</Answer>
<Answer>
<QuestionIdentifier>song</QuestionIdentifier>
<SelectionIdentifier>sad</SelectionIdentifier>
</Answer>
</QuestionFormAnswers>
",task2
AssignmentId,WorkerId,HITId,AssignmentStatus,AutoApprovalTime,AcceptTime,SubmitTime,ApprovalTime,Answer,score
30JNVC0ORANVB5Y96EBHUZ175NIQHL,A3PRXBMKQ85W2E,372AGES0I58QMCFUYVD1ER3C7KHRXQ,Approved,2024-03-14 17:30:47+09:00,2024-03-14 17:19:15+09:00,2024-03-14 17:20:47+09:00,2024-03-14 17:31:21+09:00,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?>
<QuestionFormAnswers xmlns=""http://mechanicalturk.amazonaws.com/AWSMechanicalTurkDataSchemas/2005-10-01/QuestionFormAnswers.xsd"">
<Answer>
<QuestionIdentifier>insFollowers</QuestionIdentifier>
<SelectionIdentifier>ag</SelectionIdentifier>
</Answer>
<Answer>
<QuestionIdentifier>factCheck</QuestionIdentifier>
<SelectionIdentifier>store</SelectionIdentifier>
</Answer>
<Answer>
<QuestionIdentifier>song</QuestionIdentifier>
<SelectionIdentifier>sad</SelectionIdentifier>
</Answer>
</QuestionFormAnswers>
",task2
AssignmentId,WorkerId,HITId,AssignmentStatus,AutoApprovalTime,AcceptTime,SubmitTime,ApprovalTime,Answer,score
3EQHHY4HQTVSINK02G5WBOUFURIG5Z,A3AP9VARTGQH3T,372AGES0I58QMCFUYVD1ER3C7KHRXQ,Approved,2024-03-14 17:30:48+09:00,2024-03-14 17:19:15+09:00,2024-03-14 17:20:48+09:00,2024-03-14 17:31:21+09:00,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?>
<QuestionFormAnswers xmlns=""http://mechanicalturk.amazonaws.com/AWSMechanicalTurkDataSchemas/2005-10-01/QuestionFormAnswers.xsd"">
<Answer>
<QuestionIdentifier>insFollowers</QuestionIdentifier>
<SelectionIdentifier>ag</SelectionIdentifier>
</Answer>
<Answer>
<QuestionIdentifier>factCheck</QuestionIdentifier>
<SelectionIdentifier>store</SelectionIdentifier>
</Answer>
<Answer>
<QuestionIdentifier>song</QuestionIdentifier>
<SelectionIdentifier>sad</SelectionIdentifier>
</Answer>
</QuestionFormAnswers>
",task2
AssignmentId,WorkerId,HITId,AssignmentStatus,AutoApprovalTime,AcceptTime,SubmitTime,ApprovalTime,Answer,score
3VW6495TLK3Q62FK7OWZTLZCUSCYYV,A12B9W69X0BQBF,372AGES0I58QMCFUYVD1ER3C7KHRXQ,Approved,2024-03-14 17:30:56+09:00,2024-03-14 17:19:27+09:00,2024-03-14 17:20:56+09:00,2024-03-14 17:31:21+09:00,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?>
<QuestionFormAnswers xmlns=""http://mechanicalturk.amazonaws.com/AWSMechanicalTurkDataSchemas/2005-10-01/QuestionFormAnswers.xsd"">
<Answer>
<QuestionIdentifier>insFollowers</QuestionIdentifier>
<SelectionIdentifier>ag</SelectionIdentifier>
</Answer>
<Answer>
<QuestionIdentifier>factCheck</QuestionIdentifier>
<SelectionIdentifier>renewable</SelectionIdentifier>
</Answer>
<Answer>
<QuestionIdentifier>song</QuestionIdentifier>
<SelectionIdentifier>sad</SelectionIdentifier>
</Answer>
</QuestionFormAnswers>
",task2
AssignmentId,WorkerId,HITId,AssignmentStatus,AutoApprovalTime,AcceptTime,SubmitTime,ApprovalTime,Answer,score
3Z4AIRP3C7G4GRE7Q33OWKHTL19X1Q,A1KLLYT0ITXDK4,372AGES0I58QMCFUYVD1ER3C7KHRXQ,Approved,2024-03-14 17:30:56+09:00,2024-03-14 17:19:38+09:00,2024-03-14 17:20:56+09:00,2024-03-14 17:31:21+09:00,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?>
<QuestionFormAnswers xmlns=""http://mechanicalturk.amazonaws.com/AWSMechanicalTurkDataSchemas/2005-10-01/QuestionFormAnswers.xsd"">
<Answer>
<QuestionIdentifier>insFollowers</QuestionIdentifier>
<SelectionIdentifier>be</SelectionIdentifier>
</Answer>
<Answer>
<QuestionIdentifier>factCheck</QuestionIdentifier>
<SelectionIdentifier>store</SelectionIdentifier>
</Answer>
<Answer>
<QuestionIdentifier>song</QuestionIdentifier>
<SelectionIdentifier>exciting</SelectionIdentifier>
</Answer>
</QuestionFormAnswers>
",task2
AssignmentId,WorkerId,HITId,AssignmentStatus,AutoApprovalTime,AcceptTime,SubmitTime,ApprovalTime,Answer,score
3VJ40NV2QJQIV2CORV02JD9V1GVOTL,A3TRKL6KGZPJFV,372AGES0I58QMCFUYVD1ER3C7KHRXQ,Approved,2024-03-14 17:30:59+09:00,2024-03-14 17:19:37+09:00,2024-03-14 17:20:59+09:00,2024-03-14 17:31:21+09:00,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?>
<QuestionFormAnswers xmlns=""http://mechanicalturk.amazonaws.com/AWSMechanicalTurkDataSchemas/2005-10-01/QuestionFormAnswers.xsd"">
<Answer>
<QuestionIdentifier>insFollowers</QuestionIdentifier>
<SelectionIdentifier>ag</SelectionIdentifier>
</Answer>
<Answer>
<QuestionIdentifier>factCheck</QuestionIdentifier>
<SelectionIdentifier>renewable</SelectionIdentifier>
</Answer>
<Answer>
<QuestionIdentifier>song</QuestionIdentifier>
<SelectionIdentifier>sad</SelectionIdentifier>
</Answer>
</QuestionFormAnswers>
",task2
AssignmentId,WorkerId,HITId,AssignmentStatus,AutoApprovalTime,AcceptTime,SubmitTime,ApprovalTime,Answer,score
