workers,hits,score,submitTime,answer0,answer1,answer2,status,assignmentId
A3GFZLXTN17BLM,3VJ4PFXFJ4A66RZIRFGSZUFYD0KAUL,task2,2024-03-22 20:53:42+09:00,50,renewable,sad,Submitted,3PEIJLRY6UWXHSUANRS9PA7NJQLWXH
A1ULLCVPGXBYUB,3VJ4PFXFJ4A66RZIRFGSZUFYD0KAUL,task2,2024-03-22 20:53:44+09:00,350,renewable,peace,Submitted,31EUONYN2W6X8UGDWQ0HKVXG0DEOVU
AEUEO19HUKWG8,3VJ4PFXFJ4A66RZIRFGSZUFYD0KAUL,task2,2024-03-22 20:53:47+09:00,50,store,sad,Submitted,3OF2M9AATHRVRN08ZVXRYKT34JAKZ6
A3C5TMQP0L94K4,3VJ4PFXFJ4A66RZIRFGSZUFYD0KAUL,task2,2024-03-22 20:53:48+09:00,350,renewable,peace,Submitted,3DBQWDE4Y71YSF1MPKIR183CXF7N57
A2I6HVUDBTGD1,3VJ4PFXFJ4A66RZIRFGSZUFYD0KAUL,task2,2024-03-22 20:53:50+09:00,350,renewable,peace,Submitted,33NF62TLXK55R8V4H9U5AQ5DLLXKJL
A24QSOEL279R1F,3VJ4PFXFJ4A66RZIRFGSZUFYD0KAUL,task2,2024-03-22 20:53:54+09:00,50,renewable,horror,Submitted,3OUYGIZWR81Z0TRY8TP7O2CGGMXP0K
AN7Z42U38BCQT,3VJ4PFXFJ4A66RZIRFGSZUFYD0KAUL,task2,2024-03-22 20:53:54+09:00,350,renewable,horror,Submitted,36NEMU28XGGMNGV69KQ0ETRPCM1MWN
A32EKMDK6VCVQV,3VJ4PFXFJ4A66RZIRFGSZUFYD0KAUL,task2,2024-03-22 20:53:55+09:00,350,renewable,horror,Submitted,3VE8AYVF8N05R577PU6H5N4UXEMF8U
A10FSZLB75VZ14,3VJ4PFXFJ4A66RZIRFGSZUFYD0KAUL,task2,2024-03-22 20:54:03+09:00,350,store,sad,Submitted,3GNCZX450JQV16PG0VM0D8OTP89PAB
A1ABRVTR49OA73,3VJ4PFXFJ4A66RZIRFGSZUFYD0KAUL,task2,2024-03-22 20:54:04+09:00,350,renewable,peace,Submitted,3MB8LZR5BGWBMYJ4KU6IQ5I5PA2KLN
A2VNIOI5GX51C6,3VJ4PFXFJ4A66RZIRFGSZUFYD0KAUL,task2,2024-03-22 20:54:09+09:00,350,idk,peace,Submitted,33UKMF931ANY8UHWNCM1DNFI20FTT5
A10A7EZUXBD0II,3VJ4PFXFJ4A66RZIRFGSZUFYD0KAUL,task2,2024-03-22 20:54:09+09:00,350,renewable,exciting,Submitted,3C8HJ7UOP8XQHB0BK7A7DXL7TO5MZD
ASDFYV4GVLWN,3VJ4PFXFJ4A66RZIRFGSZUFYD0KAUL,task2,2024-03-22 20:54:10+09:00,50,store,sad,Submitted,3A4TN5196LLRH4OQ1WAMAUCQ3KKCHV
A2DX27FIUVZYB5,3VJ4PFXFJ4A66RZIRFGSZUFYD0KAUL,task2,2024-03-22 20:54:10+09:00,50,renewable,horror,Submitted,3A9AA95ATXPYV0DZ5ZVJ5X87XU8P55
A2T95QRTXOXCRO,3VJ4PFXFJ4A66RZIRFGSZUFYD0KAUL,task2,2024-03-22 20:54:10+09:00,50,store,horror,Submitted,3NG53N1RLWMHIIW13X2MHHIYZK9P87
A382IYPJDT9UV6,3VJ4PFXFJ4A66RZIRFGSZUFYD0KAUL,task2,2024-03-22 20:54:14+09:00,50,renewable,horror,Submitted,3X73LLYYQ2HA88LHQMJ0Q5622OYHNI
A1J2ZU4AH7V6N6,3VJ4PFXFJ4A66RZIRFGSZUFYD0KAUL,task2,2024-03-22 20:54:18+09:00,50,store,sad,Submitted,3PH3VY7DJM0MMNUPO9GUMVNYRQJWZE
A1HCDJQCD5LKP5,3VJ4PFXFJ4A66RZIRFGSZUFYD0KAUL,task2,2024-03-22 20:54:22+09:00,50,renewable,sad,Submitted,3VHP9MDGRON738XK66MM790DN57CFX
A2OOS7IXSKJFFI,3VJ4PFXFJ4A66RZIRFGSZUFYD0KAUL,task2,2024-03-22 20:54:22+09:00,350,renewable,horror,Submitted,3X0H8UUIT2RPLB8BTHMMQ2QV4BJWS9
A1TH9QF8FD0SF5,3VJ4PFXFJ4A66RZIRFGSZUFYD0KAUL,task2,2024-03-22 20:54:23+09:00,50,store,exciting,Submitted,3C5W7UE9CGT1CG0WJPMMGC5WLO7MXG
AGB6853RIDWJ8,3VJ4PFXFJ4A66RZIRFGSZUFYD0KAUL,task2,2024-03-22 20:54:24+09:00,350,renewable,peace,Submitted,30LSNF239VYEFH78AL31YT4JR6MI2L
A1B8QUOSZEH4S1,3VJ4PFXFJ4A66RZIRFGSZUFYD0KAUL,task2,2024-03-22 20:54:25+09:00,50,store,peace,Submitted,3D8YOU6S9FN769L9R44I799616BU6M
A1P9H2D30G2FX6,3VJ4PFXFJ4A66RZIRFGSZUFYD0KAUL,task2,2024-03-22 20:54:26+09:00,idk,store,horror,Submitted,3CPLWGV3MP2HT23YSAV8DO8EJBQN9Y
A2VEC20X98U3VC,3VJ4PFXFJ4A66RZIRFGSZUFYD0KAUL,task2,2024-03-22 20:54:29+09:00,50,renewable,horror,Submitted,3YOH7BII0AAEI3VYYY8ODEG7G84KV6
A1RSQOCZVV1FF2,3VJ4PFXFJ4A66RZIRFGSZUFYD0KAUL,task2,2024-03-22 20:54:31+09:00,350,renewable,peace,Submitted,3JPSL1DZ5T2VYLD3KG989JJYPT8NAD
A26R9O2LWAEMTR,3IH9TRB0FC253CRI1FYL5QYKFBRI1X,task1,2024-03-22 20:53:33+09:00,idk,store,horror,Submitted,32SCWG5HII7UE4DDAI5OX3M7TPJP6L
A2H6E5N6P6F4FO,3IH9TRB0FC253CRI1FYL5QYKFBRI1X,task1,2024-03-22 20:54:28+09:00,idk,store,horror,Submitted,3OS4RQUCRAIOT35ES6QRWPUV5K7FBT
ATW2SMRU3N52P,3VJ4PFXFJ4A66RZIRFGSZUFYD0KAUL,task2,2024-03-22 20:54:38+09:00,idk,store,horror,Submitted,3Z7VU45IPZKTLMEMRLR9T5X4VDAZ1I
ATBO8AV9ADX1C,3VJ4PFXFJ4A66RZIRFGSZUFYD0KAUL,task2,2024-03-22 20:54:38+09:00,350,idk,peace,Submitted,3MHW492WW1G98RV1JAL4SR8B5DZMVD
A2X4JQTW3J3FMX,3VJ4PFXFJ4A66RZIRFGSZUFYD0KAUL,task2,2024-03-22 20:54:43+09:00,350,renewable,sad,Submitted,3ND9UOO81L52HYDL98PLEGC0CHBWLV
A177M9OIBDUWFW,3VJ4PFXFJ4A66RZIRFGSZUFYD0KAUL,task2,2024-03-22 20:54:46+09:00,350,renewable,horror,Submitted,3TXD01ZLD5KTRMHV8GB3ABPS5F5U41
AKIZNVHXEXGCX,3VJ4PFXFJ4A66RZIRFGSZUFYD0KAUL,task2,2024-03-22 20:54:47+09:00,idk,idk,idk,Submitted,30IQTZXKAL9492TPUKZOIFYJIL6X0G
A245HJGQCYTW6N,3VJ4PFXFJ4A66RZIRFGSZUFYD0KAUL,task2,2024-03-22 20:54:50+09:00,50,store,horror,Submitted,3E13VNJ1NOY7QWPCRH3NTAUEZ08I14
A471YO38NM59O,3VJ4PFXFJ4A66RZIRFGSZUFYD0KAUL,task2,2024-03-22 20:54:53+09:00,350,store,sad,Submitted,30JNVC0ORANVB5Y96EBHUZ177ZLHQ5
A19VWTM7IPEF25,3VJ4PFXFJ4A66RZIRFGSZUFYD0KAUL,task2,2024-03-22 20:54:55+09:00,50,renewable,horror,Submitted,3HL8HNGX46455AQHUMCV5JZ5HK4F9J
A1B7DMTSWZBJRE,3VJ4PFXFJ4A66RZIRFGSZUFYD0KAUL,task2,2024-03-22 20:54:57+09:00,350,renewable,peace,Submitted,35GCEFQ6I6RPVPS1EP5SHYC1TXOZ3A
A8NKU6KM5VJKK,3VJ4PFXFJ4A66RZIRFGSZUFYD0KAUL,task2,2024-03-22 20:54:57+09:00,350,store,sad,Submitted,3RWE2M8QWIDZX8FLSECFKD7LG7WN0M
A1HD1P4OPBX6L6,3VJ4PFXFJ4A66RZIRFGSZUFYD0KAUL,task2,2024-03-22 20:54:59+09:00,idk,store,horror,Submitted,3QFUFYSY9ZI484K5DRG4OBOPVSQF4N
A9AO4VRP37P7N,3VJ4PFXFJ4A66RZIRFGSZUFYD0KAUL,task2,2024-03-22 20:55:01+09:00,50,store,sad,Submitted,3T111IHZ5FT280VQLHCPM8DOK8FR9Q
A283J4A5D67UQY,3VJ4PFXFJ4A66RZIRFGSZUFYD0KAUL,task2,2024-03-22 20:55:04+09:00,idk,store,horror,Submitted,3COPXFW7XCF1DJY2CMZP7MRPUK3KPL
A1A9RBD2M6F8VT,3VJ4PFXFJ4A66RZIRFGSZUFYD0KAUL,task2,2024-03-22 20:55:13+09:00,50,store,horror,Submitted,39PAAFCODN3DLMLLS7MGE533ZLVTVL
A46CY174TNKPW,3VJ4PFXFJ4A66RZIRFGSZUFYD0KAUL,task2,2024-03-22 20:55:28+09:00,idk,store,horror,Submitted,37U1UTWH9WP2UVCGGP6BMCID02XR81
A3S1TCKF9YAOCM,3VJ4PFXFJ4A66RZIRFGSZUFYD0KAUL,task2,2024-03-22 20:55:34+09:00,350,renewable,horror,Submitted,39N5ACM9HFQHWNFB8P80HDD9JQRP9W
A30U8AEGO6OJWL,3VJ4PFXFJ4A66RZIRFGSZUFYD0KAUL,task2,2024-03-22 20:55:36+09:00,350,renewable,peace,Submitted,3LKC68YZ3B6ANJGIM05D6XGU7MGOW4
A1PQ4AK1QSATNO,3IH9TRB0FC253CRI1FYL5QYKFBRI1X,task1,2024-03-22 20:54:42+09:00,50,renewable,peace,Submitted,3Y54SXRO1MOD87WLNHCBIJ1KLENTUX
AKYNQ6H04BV5N,3IH9TRB0FC253CRI1FYL5QYKFBRI1X,task1,2024-03-22 20:54:55+09:00,50,renewable,peace,Submitted,39PAAFCODN3DLMLLS7MGE533ZLWTVM
A2C3OJAE5J26RG,3IH9TRB0FC253CRI1FYL5QYKFBRI1X,task1,2024-03-22 20:55:15+09:00,idk,store,horror,Submitted,3VFJCI1K402HNAIYZNIZEPZBOLARGH
A2MWN1PCJ4KUQ4,3IH9TRB0FC253CRI1FYL5QYKFBRI1X,task1,2024-03-22 20:55:25+09:00,idk,store,horror,Submitted,3M0NZ3JDP21S94F5S8TLWVAL7TFZ50
A27TOTUFW1W1S4,3IH9TRB0FC253CRI1FYL5QYKFBRI1X,task1,2024-03-22 20:55:28+09:00,idk,store,horror,Submitted,3X4MXAO0BHRDKW8YESMH0SLZI90WRL
A3QB50HW9PDXB9,3ABAOCJ4R97FGZ1Q79MSYKD94W3MQC,task2,2024-03-22 20:57:26+09:00,50,renewable,peace,Submitted,3TUI152ZZCQK7UDV4P8W2CL0QARQ1H
A15KWGP3OQ1U5T,3ABAOCJ4R97FGZ1Q79MSYKD94W3MQC,task2,2024-03-22 20:57:34+09:00,350,renewable,peace,Submitted,3RYC5T2D74WN0NBX268M8YD3PCZRPN
AGOA8I8L2X96L,3ABAOCJ4R97FGZ1Q79MSYKD94W3MQC,task2,2024-03-22 20:57:36+09:00,50,renewable,horror,Submitted,378XPAWRUDG3KK2CN0WG4BNH3UHAIN
A2P3LCRMMPZ25G,3ABAOCJ4R97FGZ1Q79MSYKD94W3MQC,task2,2024-03-22 20:57:37+09:00,50,renewable,horror,Submitted,352YTHGROWGOM0BB8H44RW02B754HC
A34C7AVS5RA74V,3ABAOCJ4R97FGZ1Q79MSYKD94W3MQC,task2,2024-03-22 20:57:37+09:00,350,store,sad,Submitted,3L4PIM1GQUJH913YTT45LP6FTH2RYH
A96TDNBSXG3NJ,3ABAOCJ4R97FGZ1Q79MSYKD94W3MQC,task2,2024-03-22 20:57:51+09:00,50,renewable,horror,Submitted,3ON104KXQLZ6JQ603GQ4SZAPQVJ4WD
A3AJHT82BI2027,3ABAOCJ4R97FGZ1Q79MSYKD94W3MQC,task2,2024-03-22 20:57:53+09:00,350,renewable,horror,Submitted,3FE7TXL1LJQRWFVRNT8A7VV5IG5Q2Y
A1H9ESNHIFA30Q,3ABAOCJ4R97FGZ1Q79MSYKD94W3MQC,task2,2024-03-22 20:57:53+09:00,50,store,sad,Submitted,3X4MXAO0BHRDKW8YESMH0SLZI92RWI
A2R69Y9PYEUJ5G,3ABAOCJ4R97FGZ1Q79MSYKD94W3MQC,task2,2024-03-22 20:57:54+09:00,350,store,sad,Submitted,3IX2EGZR7CMREC8Z7T32B2RRGDTRJN
A2PFYG0OUMVITX,3ABAOCJ4R97FGZ1Q79MSYKD94W3MQC,task2,2024-03-22 20:57:54+09:00,50,renewable,horror,Submitted,30IQTZXKAL9492TPUKZOIFYJIL8X0I
A6LP0U4X3EZ93,3ABAOCJ4R97FGZ1Q79MSYKD94W3MQC,task2,2024-03-22 20:57:56+09:00,idk,idk,idk,Submitted,3XIQGXAUMDBIRDT9FJKXXU86QZEX7I
AF6DVGK1GTFER,3ABAOCJ4R97FGZ1Q79MSYKD94W3MQC,task2,2024-03-22 20:57:58+09:00,350,renewable,peace,Submitted,3O7L7BFSHFS6AXJO35Y20UD8O9EIEP
A2P8V9PAWGNXVM,3ABAOCJ4R97FGZ1Q79MSYKD94W3MQC,task2,2024-03-22 20:57:58+09:00,350,renewable,peace,Submitted,3QY7M81QH8PC7DU2G0587004UQZK7G
A1M151WPTX57PC,3ABAOCJ4R97FGZ1Q79MSYKD94W3MQC,task2,2024-03-22 20:58:00+09:00,50,renewable,sad,Submitted,31QNSG6A5SWSCCS17B85HVRDZQ687M
A1ZPQ693HB16FI,3ABAOCJ4R97FGZ1Q79MSYKD94W3MQC,task2,2024-03-22 20:58:02+09:00,50,store,sad,Submitted,3W2LOLRXLCIMPWEHPE3ECHR4V2TRKM
A1I96TVPQ37UOK,3ABAOCJ4R97FGZ1Q79MSYKD94W3MQC,task2,2024-03-22 20:58:09+09:00,50,store,horror,Submitted,32SVAV9L3GCOUHKT2XPT05LSKCJA3M
A2BRTYX2NH62XN,3ABAOCJ4R97FGZ1Q79MSYKD94W3MQC,task2,2024-03-22 20:58:14+09:00,350,store,sad,Submitted,3U5JL4WY5LCL8QBQDLMQUIOWZXOX4Y
A2KLIBLDVDV144,3ABAOCJ4R97FGZ1Q79MSYKD94W3MQC,task2,2024-03-22 20:58:15+09:00,50,renewable,horror,Submitted,3X3OR7WPZ03RRXH3B59F009EUAAL87
A3WJU5XK5O1VP,3ABAOCJ4R97FGZ1Q79MSYKD94W3MQC,task2,2024-03-22 20:58:22+09:00,50,renewable,sad,Submitted,3634BBTX0PXYGBJKYGI8ICY80ATIF7
A30AXLI8982MRN,3ABAOCJ4R97FGZ1Q79MSYKD94W3MQC,task2,2024-03-22 20:58:28+09:00,350,store,peace,Submitted,3LUY3GC6303DI4RITSAG3HM3O067P5
A32PWWDFSHKS87,3ABAOCJ4R97FGZ1Q79MSYKD94W3MQC,task2,2024-03-22 20:58:29+09:00,350,renewable,horror,Submitted,3CFVK00FWMO4NJYFIQCHGMDNOFKL6L
A3H3VJ97I647N4,3ABAOCJ4R97FGZ1Q79MSYKD94W3MQC,task2,2024-03-22 20:58:30+09:00,350,renewable,sad,Submitted,3PH3VY7DJM0MMNUPO9GUMVNYRQLZWJ
AVMRNLB8U26P2,3ABAOCJ4R97FGZ1Q79MSYKD94W3MQC,task2,2024-03-22 20:58:31+09:00,idk,store,horror,Submitted,3HYA4D452SMU5Q5I9DXGVWRRBEX2FH
A3J3SF3ZIU5SBH,3ABAOCJ4R97FGZ1Q79MSYKD94W3MQC,task2,2024-03-22 20:58:31+09:00,idk,store,horror,Submitted,304SM51WA47XX8A0YQQQ3ODAUA3SBR
A2UAI621OKJA0I,3ABAOCJ4R97FGZ1Q79MSYKD94W3MQC,task2,2024-03-22 20:58:36+09:00,50,store,sad,Submitted,3MAOD8E57RD7UYLWVQ1MTRUWQEJNXJ
AGG589R1OVUQP,3ABAOCJ4R97FGZ1Q79MSYKD94W3MQC,task2,2024-03-22 20:58:37+09:00,50,store,peace,Submitted,3EKVH9QMEZ7X76RMI72Q7WO6Z1H2D6
A20OEK6BVW13NV,3ABAOCJ4R97FGZ1Q79MSYKD94W3MQC,task2,2024-03-22 20:58:40+09:00,350,renewable,peace,Submitted,3LWJHTCVCDPBX973BONHREPURKAFQ7
A366BEM6Q4BZYK,3ABAOCJ4R97FGZ1Q79MSYKD94W3MQC,task2,2024-03-22 20:58:40+09:00,50,store,horror,Submitted,3SITXWYCNWC5TPWZS0WD2WU29P5XB4
A242BLGV9HOCKK,3ABAOCJ4R97FGZ1Q79MSYKD94W3MQC,task2,2024-03-22 20:58:41+09:00,50,store,horror,Submitted,3F6KKYWMNC4TWSGF4Q0AZKR4AW7NDH
A14CRT229B0G6I,3ABAOCJ4R97FGZ1Q79MSYKD94W3MQC,task2,2024-03-22 20:58:44+09:00,50,store,peace,Submitted,3AWETUDC93V4LSAKZSCFL4EQCFNZIC
A1SGTL6LGLW4DK,3ABAOCJ4R97FGZ1Q79MSYKD94W3MQC,task2,2024-03-22 20:58:46+09:00,50,renewable,sad,Submitted,39ASUFLU6YA30S8J2RY3340NCMIEXL
A33E2UQQ1LXIG1,3ABAOCJ4R97FGZ1Q79MSYKD94W3MQC,task2,2024-03-22 20:58:49+09:00,350,renewable,peace,Submitted,386CSBG1O0PFEGESAVKDX8CHYL7Q6F
A30GHE6JOYTX4I,3ZQX1VYFTE8XAYM6YVK54XHE5QW8O2,task1,2024-03-22 20:58:37+09:00,350,renewable,sad,Submitted,3VZLGYJEYMD1BNZFYECGOE150SRZXC
A3Q4CUYAMF7VRT,3VJ4PFXFJ4A66RZIRFGSZUFYD0KAUL,task2,2024-03-22 20:55:42+09:00,idk,store,horror,Submitted,3J4Q2Z4UTZ6D8VTY1DXHV2BUMNYWQK
A1T8VILAKHKGR1,3VJ4PFXFJ4A66RZIRFGSZUFYD0KAUL,task2,2024-03-22 20:55:53+09:00,350,store,sad,Submitted,3KV0LJBBH3OHFKEKAQGURUJ8K7MRMP
ADZGTYMR24HMM,3VJ4PFXFJ4A66RZIRFGSZUFYD0KAUL,task2,2024-03-22 20:55:55+09:00,idk,idk,peace,Submitted,3ZDAD0O1T2G5PBQGSMNY2Q0OFW3TXO
A1Y8LK9P0SOWFS,3VJ4PFXFJ4A66RZIRFGSZUFYD0KAUL,task2,2024-03-22 20:55:55+09:00,idk,store,horror,Submitted,3LPW2N6LKU5BN5LVMLUDF3V65B0U56
A3E13OVVI9MBCP,3VJ4PFXFJ4A66RZIRFGSZUFYD0KAUL,task2,2024-03-22 20:55:57+09:00,350,renewable,peace,Submitted,3NJM2BJS4X9JULMEK9IRJ3EHPBUCP0
A1FS05X9GN1H0N,3VJ4PFXFJ4A66RZIRFGSZUFYD0KAUL,task2,2024-03-22 20:56:03+09:00,50,store,peace,Submitted,35LDD5557B7VSG1PK67XQIXUPFSKMP
AGKH0TGFMSNEH,3VJ4PFXFJ4A66RZIRFGSZUFYD0KAUL,task2,2024-03-22 20:56:09+09:00,350,store,sad,Submitted,3QL2OFSM97LJR0A14U5ZFE9MPWTCN4
A3MC0GSXYQ2P7A,3VJ4PFXFJ4A66RZIRFGSZUFYD0KAUL,task2,2024-03-22 20:56:30+09:00,50,store,sad,Submitted,3QUO65DNQVRXVFRDR0QCO9VXM65OU5
ALBWC329P83GB,3VJ4PFXFJ4A66RZIRFGSZUFYD0KAUL,task2,2024-03-22 20:56:38+09:00,350,renewable,horror,Submitted,37Z929RLGABXTU4HYCHB3IJW0H1TSG
A1640SCV2MWK3I,3VJ4PFXFJ4A66RZIRFGSZUFYD0KAUL,task2,2024-03-22 20:56:41+09:00,idk,idk,peace,Submitted,3GS6S824SR0S5YG6LL50R8GPHCBWNX
A1HSEVGZBWJUPH,3VJ4PFXFJ4A66RZIRFGSZUFYD0KAUL,task2,2024-03-22 20:56:54+09:00,350,store,sad,Submitted,36W0OB37HXH4PXZ0TAUULSDBC26HZZ
A12D8YONW8TYWU,3VJ4PFXFJ4A66RZIRFGSZUFYD0KAUL,task2,2024-03-22 20:56:57+09:00,50,store,horror,Submitted,3IUZPWIU1PARXSV3O8DKZGZLNH6KWG
A3SMMI1Z1558QE,3VJ4PFXFJ4A66RZIRFGSZUFYD0KAUL,task2,2024-03-22 20:57:19+09:00,350,store,sad,Submitted,3LOZAJ85YEGB5CW3973213RYFJQX20
A16TOOYC3QOJVE,3VJ4PFXFJ4A66RZIRFGSZUFYD0KAUL,task2,2024-03-22 20:57:30+09:00,50,renewable,horror,Submitted,3YHH42UU5CI998C0G1W07L3WBCWL0I
A3RO74L7XG2H3E,3VJ4PFXFJ4A66RZIRFGSZUFYD0KAUL,task2,2024-03-22 20:57:43+09:00,idk,store,horror,Submitted,3GU1KF0O4J40KGU869MW8J8Z7QUPB6
ATEYBJTZRO24I,3VJ4PFXFJ4A66RZIRFGSZUFYD0KAUL,task2,2024-03-22 20:57:54+09:00,idk,idk,sad,Submitted,3STRJBFXOXUZ5BR9T389CWSMJNOKTQ
AN764F8GI3QA2,3VJ4PFXFJ4A66RZIRFGSZUFYD0KAUL,task2,2024-03-22 20:58:04+09:00,idk,store,horror,Submitted,37TD41K0AICG7D26CQMLE8JSCV1CSG
A35AKEE8ACH5XM,3IH9TRB0FC253CRI1FYL5QYKFBRI1X,task1,2024-03-22 20:55:43+09:00,50,renewable,horror,Submitted,3M1CVSFP618G1IQV081PDDE3U4WQA4
A152N3566TZVY7,3IH9TRB0FC253CRI1FYL5QYKFBRI1X,task1,2024-03-22 20:55:49+09:00,50,renewable,horror,Submitted,33PPO7FECWI1IR5O7ANIUCVNOXCIDV
A187A8CKMKGVDD,3IH9TRB0FC253CRI1FYL5QYKFBRI1X,task1,2024-03-22 20:55:56+09:00,idk,store,horror,Submitted,3DBQWDE4Y71YSF1MPKIR183CXF85NQ
A28QAJMYF7IA8A,3IH9TRB0FC253CRI1FYL5QYKFBRI1X,task1,2024-03-22 20:55:58+09:00,idk,store,horror,Submitted,38YMOXR4MV2KYDAEM4JJPXU3MMMW6N
A1DCYGTKS4H3J3,3IH9TRB0FC253CRI1FYL5QYKFBRI1X,task1,2024-03-22 20:56:25+09:00,idk,store,horror,Submitted,3HVVDCPGTFVUPGGQXI90L47XH2XTYU
A3MYIJMVK79WXH,3IH9TRB0FC253CRI1FYL5QYKFBRI1X,task1,2024-03-22 20:56:30+09:00,idk,store,horror,Submitted,3YWRV122CT2UAN4XKJ1GRN5X711U88
A3EXHKOUX9OVPC,3IH9TRB0FC253CRI1FYL5QYKFBRI1X,task1,2024-03-22 20:56:34+09:00,50,renewable,peace,Submitted,3O7L7BFSHFS6AXJO35Y20UD8O9DIEO
A3OPR4IBBXK5PQ,3IH9TRB0FC253CRI1FYL5QYKFBRI1X,task1,2024-03-22 20:56:39+09:00,350,store,sad,Submitted,3U84XHCDIDGADLB5E3ABR3477XKZ4V
A6VKWDANXZOQY,3IH9TRB0FC253CRI1FYL5QYKFBRI1X,task1,2024-03-22 20:57:04+09:00,idk,store,horror,Submitted,3JWH6J9I9TG0HVIVQU944U347BTNB8
A3B891IBP6VDBB,3IH9TRB0FC253CRI1FYL5QYKFBRI1X,task1,2024-03-22 20:57:05+09:00,idk,store,horror,Submitted,3UXUOQ9OKF06V0LG49SJDMX8PE4A7Q
AN4WPWJ4VNF6P,3IH9TRB0FC253CRI1FYL5QYKFBRI1X,task1,2024-03-22 20:57:40+09:00,idk,store,horror,Submitted,3YW4XOSQKROCZNKCLYS1CDIPTVVU1O
A2U9UDUD7A2F2N,3IH9TRB0FC253CRI1FYL5QYKFBRI1X,task1,2024-03-22 20:57:42+09:00,idk,store,horror,Submitted,3NGMS9VZTMLE6KHUX8CNFFLGKIZFFB
